batch_id,test_date,drug_id,drug_name,supplier_id,supplier_name,purity_pct,contamination_ppm,dissolution_min,moisture_pct,sterility_pass,overall_pass,quality_trend,iso_prediction,iso_score,is_iso_anomaly,is_spc_anomaly,num_violations,violated_metrics,is_anomaly
BAT00781,2022-10-06,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,83.11,8.94,34.3,1.91,True,False,stable,1,0.09492673673647956,False,False,0.0,,False
BAT00099,2022-10-07,DRG010,Ciprofloxacin HCl,SUP001,Aurobindo API Ltd,87.87,6.15,29.4,2.05,True,False,stable,1,0.06211952220858141,False,False,0.0,,False
BAT01321,2022-10-07,DRG005,Glimepiride,SUP014,Euroapi France,95.08,3.02,28.8,1.82,True,False,stable,1,0.08966705563229738,False,False,0.0,,False
BAT00138,2022-10-08,DRG018,Cetirizine HCl,SUP001,Aurobindo API Ltd,87.7,5.62,31.1,1.59,True,False,stable,1,0.11985471864763675,False,False,0.0,,False
BAT01330,2022-10-10,DRG008,Amoxicillin Trihydrate,SUP014,Euroapi France,93.91,3.27,35.8,1.21,True,False,stable,1,0.08686287346960914,False,False,0.0,,False
BAT01545,2022-10-10,DRG017,Oseltamivir Phosphate,SUP016,Pfizer CentreOne API,97.79,1.4,28.7,1.1,True,True,stable,1,0.025576281964249103,False,False,0.0,,False
BAT00755,2022-10-10,DRG010,Ciprofloxacin HCl,SUP006,Zhejiang Pharma Chemical,83.59,8.89,35.7,1.62,True,False,stable,1,0.0919794766120019,False,False,0.0,,False
BAT01818,2022-10-10,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,95.59,1.98,28.2,1.74,True,True,stable,1,0.07878277321862764,False,False,0.0,,False
BAT01396,2022-10-10,DRG004,Metformin HCl,SUP015,Polpharma API Poland,91.98,4.68,33.9,1.5,True,False,stable,1,0.13140121683521616,False,False,0.0,,False
BAT01701,2022-10-10,DRG013,Omeprazole,SUP020,Teva API Israel,92.71,3.49,30.1,1.83,True,False,stable,1,0.12419676261317425,False,False,0.0,,False
BAT00995,2022-10-11,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,84.69,7.53,35.4,1.9,True,False,stable,1,0.10270836478579343,False,False,0.0,,False
BAT00640,2022-10-11,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,93.88,4.01,29.2,1.73,True,False,stable,1,0.11030542900658774,False,False,0.0,,False
BAT01808,2022-10-12,DRG003,Atorvastatin Calcium,SUP023,Mylan API Japan,96.2,2.04,28.8,1.99,True,True,stable,1,0.0629889946721135,False,False,0.0,,False
BAT01147,2022-10-12,DRG009,Azithromycin,SUP010,Novartis API GmbH,96.51,1.52,26.9,1.58,True,True,stable,1,0.04726105579979856,False,False,0.0,,False
BAT00046,2022-10-13,DRG004,Metformin HCl,SUP001,Aurobindo API Ltd,88.46,6.15,37.5,1.4,True,False,stable,1,0.1037693479873335,False,False,0.0,,False
BAT01379,2022-10-13,DRG002,Amlodipine Besylate,SUP015,Polpharma API Poland,93.0,4.69,33.3,1.83,True,False,stable,1,0.12641710698561825,False,False,0.0,,False
BAT00327,2022-10-13,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,90.35,5.13,32.1,1.85,True,False,stable,1,0.1363049147689004,False,False,0.0,,False
BAT00602,2022-10-14,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,93.72,3.6,31.3,1.33,True,False,stable,1,0.11822049102330107,False,False,0.0,,False
BAT01819,2022-10-14,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,96.84,1.38,31.5,1.81,True,True,stable,1,0.09838365082195644,False,False,0.0,,False
BAT00328,2022-10-14,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,91.44,5.5,32.9,1.82,True,False,stable,1,0.12709152686591274,False,True,1.0,contamination_ppm_high,True
BAT00329,2022-10-14,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,91.47,3.82,33.7,1.81,True,False,stable,1,0.13369430442486002,False,False,0.0,,False
BAT00603,2022-10-16,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,92.79,3.64,35.6,1.6,True,False,stable,1,0.1360575346721674,False,False,0.0,,False
BAT01963,2022-10-16,DRG018,Cetirizine HCl,SUP025,Lupin API Division,88.66,5.23,33.2,1.78,True,False,stable,1,0.13572597541980663,False,False,0.0,,False
BAT01486,2022-10-16,DRG003,Atorvastatin Calcium,SUP016,Pfizer CentreOne API,97.82,1.37,32.2,1.62,True,True,stable,1,0.08495495654834445,False,False,0.0,,False
BAT01602,2022-10-16,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,95.57,1.22,28.1,1.08,True,True,stable,1,0.013430375569270292,False,False,0.0,,False
BAT01785,2022-10-17,DRG004,Metformin HCl,SUP022,Cristalia Brazil API,81.89,9.39,43.5,3.23,True,False,declining,-1,-0.06601405241213765,True,,,,False
BAT00604,2022-10-17,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,94.89,3.17,35.5,1.43,True,False,stable,1,0.11528907687736767,False,False,0.0,,False
BAT00686,2022-10-18,DRG004,Metformin HCl,SUP006,Zhejiang Pharma Chemical,83.28,8.64,37.3,2.04,True,False,stable,1,0.11011159938854748,False,False,0.0,,False
BAT00415,2022-10-18,DRG001,Lisinopril,SUP004,Laurus Labs Synthesis,80.68,9.33,45.6,2.75,True,False,declining,-1,-0.02468535396854199,True,True,4.0,purity_pct_low|contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT01192,2022-10-18,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,96.84,1.91,31.3,1.74,True,True,stable,1,0.10917442959331841,False,False,0.0,,False
BAT01242,2022-10-20,DRG007,Acetaminophen (Paracetamol),SUP011,BASF Pharma Solutions,96.66,2.0,30.4,1.29,True,True,stable,1,0.09114898118696585,False,False,0.0,,False
BAT01820,2022-10-20,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,94.58,2.25,31.1,2.03,True,False,stable,1,0.08321138638467612,False,False,0.0,,False
BAT01077,2022-10-20,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,80.58,9.29,36.2,2.23,True,False,stable,1,0.05228066825847527,False,False,0.0,,False
BAT01947,2022-10-22,DRG013,Omeprazole,SUP025,Lupin API Division,89.02,5.59,35.7,1.71,True,False,stable,1,0.13521515685522661,False,False,0.0,,False
BAT00186,2022-10-23,DRG005,Glimepiride,SUP002,Cipla Chemical Works,88.77,4.3,33.2,1.61,True,False,stable,1,0.1306085359890204,False,False,0.0,,False
BAT00428,2022-10-24,DRG004,Metformin HCl,SUP004,Laurus Labs Synthesis,82.24,9.58,49.0,2.69,False,False,declining,-1,-0.06719395512829096,True,True,3.0,purity_pct_low|contamination_ppm_high|dissolution_min_high,True
BAT00672,2022-10-25,DRG003,Atorvastatin Calcium,SUP006,Zhejiang Pharma Chemical,83.83,8.51,36.8,1.66,True,False,stable,1,0.10765569462168406,False,False,0.0,,False
BAT01850,2022-10-25,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,94.47,2.21,32.3,1.12,True,False,stable,1,0.060799248404447725,False,False,0.0,,False
BAT01625,2022-10-25,DRG001,Lisinopril,SUP020,Teva API Israel,93.63,3.24,34.9,1.16,True,False,stable,1,0.08322212590253164,False,False,0.0,,False
BAT01874,2022-10-26,DRG001,Lisinopril,SUP025,Lupin API Division,89.16,5.12,36.4,1.78,True,False,stable,1,0.1293253639150252,False,False,0.0,,False
BAT00139,2022-10-26,DRG018,Cetirizine HCl,SUP001,Aurobindo API Ltd,88.9,5.75,36.8,1.74,True,False,stable,1,0.12586998367337265,False,False,0.0,,False
BAT01919,2022-10-27,DRG006,Ibuprofen,SUP025,Lupin API Division,90.39,5.32,37.0,1.65,True,False,stable,1,0.12862824264252892,False,False,0.0,,False
BAT01193,2022-10-27,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,96.66,1.49,31.0,1.49,True,True,stable,1,0.1059714353020112,False,False,0.0,,False
BAT01148,2022-10-27,DRG009,Azithromycin,SUP010,Novartis API GmbH,96.39,1.12,31.6,1.36,True,True,stable,1,0.08403200964070673,False,False,0.0,,False
BAT00118,2022-10-28,DRG013,Omeprazole,SUP001,Aurobindo API Ltd,88.36,5.67,35.7,2.0,True,False,stable,1,0.1283760060011006,False,False,0.0,,False
BAT01090,2022-10-28,DRG002,Amlodipine Besylate,SUP010,Novartis API GmbH,97.44,1.67,34.9,2.12,True,True,stable,1,0.029363863676736712,False,True,1.0,moisture_pct_high,True
BAT00205,2022-10-29,DRG008,Amoxicillin Trihydrate,SUP002,Cipla Chemical Works,90.11,5.15,36.4,2.38,True,False,stable,1,0.07407870157963287,False,True,1.0,moisture_pct_high,True
BAT01920,2022-10-29,DRG006,Ibuprofen,SUP025,Lupin API Division,88.53,6.45,35.0,2.43,True,False,stable,1,0.05038699258797902,False,True,2.0,contamination_ppm_high|moisture_pct_high,True
BAT00899,2022-10-30,DRG004,Metformin HCl,SUP008,CSPC Pharma Intermediates,84.02,8.38,40.7,1.59,True,False,stable,1,0.078134449589785,False,False,0.0,,False
BAT01747,2022-10-31,DRG008,Amoxicillin Trihydrate,SUP021,Aspen Pharmacare API,85.93,6.46,31.9,2.15,True,False,stable,1,0.05354579037946816,False,False,0.0,,False
BAT01128,2022-10-31,DRG005,Glimepiride,SUP010,Novartis API GmbH,96.74,1.4,32.2,1.29,True,True,stable,1,0.09330703067239832,False,False,0.0,,False
BAT00084,2022-10-31,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,88.58,6.33,37.8,1.86,False,False,stable,1,0.09945542190144196,False,True,1.0,contamination_ppm_high,True
BAT01560,2022-11-01,DRG012,Montelukast Sodium,SUP017,Thermo Fisher Pharma,96.45,1.6,33.6,1.36,True,True,stable,1,0.09860894325744518,False,False,0.0,,False
BAT00480,2022-11-01,DRG014,Pantoprazole Sodium,SUP004,Laurus Labs Synthesis,82.22,9.63,45.2,1.9,True,False,declining,-1,-0.0018068384281375582,True,True,3.0,purity_pct_low|contamination_ppm_high|dissolution_min_high,True
BAT01020,2022-11-01,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,81.61,9.69,38.9,1.6,True,False,stable,1,0.04178835254058377,False,False,0.0,,False
BAT00933,2022-11-02,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,83.86,8.35,33.9,1.98,True,False,stable,1,0.11157931335006366,False,False,0.0,,False
BAT01021,2022-11-02,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,80.55,9.43,35.7,1.78,True,False,stable,1,0.048498129649478805,False,False,0.0,,False
BAT00140,2022-11-04,DRG018,Cetirizine HCl,SUP001,Aurobindo API Ltd,87.46,5.73,32.0,0.9,True,False,stable,1,0.013500935988184137,False,False,0.0,,False
BAT00330,2022-11-05,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,91.33,4.52,32.3,1.8,True,False,stable,1,0.14470767399194412,False,False,0.0,,False
BAT01380,2022-11-05,DRG002,Amlodipine Besylate,SUP015,Polpharma API Poland,89.51,4.04,36.3,1.62,True,False,stable,1,0.119758704541575,False,True,1.0,purity_pct_low,True
BAT01663,2022-11-05,DRG005,Glimepiride,SUP020,Teva API Israel,93.85,3.3,34.5,1.79,True,False,stable,1,0.1335758037959015,False,False,0.0,,False
BAT00157,2022-11-06,DRG001,Lisinopril,SUP002,Cipla Chemical Works,90.92,4.98,35.1,1.82,True,False,stable,1,0.14225217503702886,False,False,0.0,,False
BAT01172,2022-11-06,DRG011,Salbutamol Sulfate,SUP010,Novartis API GmbH,97.35,1.65,29.4,1.81,True,True,stable,1,0.08090830057613713,False,False,0.0,,False
BAT00580,2022-11-07,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,92.8,2.93,35.8,1.83,True,False,stable,1,0.10960900635619869,False,False,0.0,,False
BAT01420,2022-11-07,DRG006,Ibuprofen,SUP015,Polpharma API Poland,88.81,4.59,30.1,1.28,True,False,stable,1,0.07603742011120757,False,True,1.0,purity_pct_low,True
BAT01664,2022-11-07,DRG005,Glimepiride,SUP020,Teva API Israel,92.54,3.64,32.4,1.87,True,False,stable,1,0.13364344462281347,False,False,0.0,,False
BAT00832,2022-11-08,DRG006,Ibuprofen,SUP007,Huahai Pharmaceutical API,80.0,12.53,43.6,2.9,True,False,declining,-1,-0.0426717243217094,True,True,2.0,contamination_ppm_high|moisture_pct_high,True
BAT00351,2022-11-08,DRG011,Salbutamol Sulfate,SUP003,Dr Reddy's API Division,90.81,4.64,36.3,1.8,True,False,stable,1,0.13662459681258465,False,False,0.0,,False
BAT01626,2022-11-08,DRG001,Lisinopril,SUP020,Teva API Israel,92.21,3.66,29.9,1.39,True,False,stable,1,0.12063498133343109,False,False,0.0,,False
BAT01381,2022-11-08,DRG002,Amlodipine Besylate,SUP015,Polpharma API Poland,90.84,4.89,34.2,1.82,True,False,stable,1,0.14137503790690698,False,True,1.0,contamination_ppm_high,True
BAT01444,2022-11-09,DRG010,Ciprofloxacin HCl,SUP015,Polpharma API Poland,90.94,4.17,28.0,1.95,True,False,stable,1,0.07970521518594675,False,False,0.0,,False
BAT01106,2022-11-12,DRG003,Atorvastatin Calcium,SUP010,Novartis API GmbH,96.67,1.66,28.2,1.69,True,True,stable,1,0.08361575605356836,False,False,0.0,,False
BAT00158,2022-11-13,DRG001,Lisinopril,SUP002,Cipla Chemical Works,89.78,5.24,29.5,1.53,True,False,stable,1,0.11118774755133731,False,False,0.0,,False
BAT00523,2022-11-14,DRG003,Atorvastatin Calcium,SUP005,Divi's Laboratories API,93.85,3.21,31.1,1.7,True,False,stable,1,0.13629119977170345,False,False,0.0,,False
BAT00331,2022-11-14,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,91.39,4.76,31.4,2.27,True,False,stable,1,0.07511147777994881,False,True,1.0,moisture_pct_high,True
BAT01603,2022-11-14,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,97.12,1.58,33.6,1.87,True,True,stable,1,0.08326560552477752,False,False,0.0,,False
BAT01640,2022-11-15,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,92.89,3.67,29.7,1.51,True,False,stable,1,0.12489732778941598,False,False,0.0,,False
BAT00849,2022-11-16,DRG007,Acetaminophen (Paracetamol),SUP007,Huahai Pharmaceutical API,80.0,12.35,46.0,2.88,True,False,declining,-1,-0.04743634017000187,True,True,2.0,contamination_ppm_high|moisture_pct_high,True
BAT01875,2022-11-17,DRG001,Lisinopril,SUP025,Lupin API Division,89.48,5.45,36.2,1.55,False,False,stable,1,0.13325168219100703,False,False,0.0,,False
BAT00703,2022-11-18,DRG006,Ibuprofen,SUP006,Zhejiang Pharma Chemical,83.65,8.01,32.1,2.04,True,False,stable,1,0.08246683136441596,False,False,0.0,,False
BAT00159,2022-11-18,DRG001,Lisinopril,SUP002,Cipla Chemical Works,90.03,5.08,32.4,1.92,True,False,stable,1,0.14126294947684637,False,False,0.0,,False
BAT01022,2022-11-19,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,81.66,9.27,38.3,1.98,True,False,stable,1,0.08513694963453905,False,False,0.0,,False
BAT01546,2022-11-21,DRG017,Oseltamivir Phosphate,SUP016,Pfizer CentreOne API,98.05,1.07,30.9,1.48,True,True,stable,1,0.07164706515525004,False,False,0.0,,False
BAT00396,2022-11-21,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,92.04,4.04,31.7,1.9,True,False,stable,1,0.127731562005668,False,False,0.0,,False
BAT01472,2022-11-22,DRG018,Cetirizine HCl,SUP015,Polpharma API Poland,90.96,4.96,35.5,1.49,True,False,stable,1,0.14024159613187903,False,True,1.0,contamination_ppm_high,True
BAT01091,2022-11-23,DRG002,Amlodipine Besylate,SUP010,Novartis API GmbH,97.33,1.15,35.0,1.49,True,True,stable,1,0.06690901669171206,False,False,0.0,,False
BAT00782,2022-11-24,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,82.11,8.78,37.1,1.97,True,False,stable,1,0.09667115825075911,False,False,0.0,,False
BAT01899,2022-11-25,DRG004,Metformin HCl,SUP025,Lupin API Division,90.01,5.7,31.8,1.89,True,False,stable,1,0.12817952737792243,False,False,0.0,,False
BAT00934,2022-11-25,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,83.75,8.24,31.0,1.74,True,False,stable,1,0.07688770168250059,False,False,0.0,,False
BAT00865,2022-11-26,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,80.0,12.75,47.6,2.47,True,False,declining,-1,-0.05997615724339034,True,True,2.0,contamination_ppm_high|dissolution_min_high,True
BAT01838,2022-11-26,DRG016,Escitalopram Oxalate,SUP023,Mylan API Japan,96.52,2.1,36.3,1.36,True,True,stable,1,0.07783524981270329,False,False,0.0,,False
BAT01641,2022-11-26,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,92.52,3.7,34.7,1.57,True,False,stable,1,0.1393219626071442,False,False,0.0,,False
BAT01768,2022-11-27,DRG014,Pantoprazole Sodium,SUP021,Aspen Pharmacare API,85.83,6.09,34.4,2.12,True,False,stable,1,0.0822054408666631,False,False,0.0,,False
BAT01682,2022-11-27,DRG009,Azithromycin,SUP020,Teva API Israel,93.39,3.56,32.2,1.6,True,False,stable,1,0.14300895734957675,False,False,0.0,,False
BAT01900,2022-11-27,DRG004,Metformin HCl,SUP025,Lupin API Division,87.34,5.56,35.1,2.3,True,False,stable,1,0.08276590877555645,False,True,2.0,purity_pct_low|moisture_pct_high,True
BAT00243,2022-11-30,DRG012,Montelukast Sodium,SUP002,Cipla Chemical Works,90.59,5.01,38.0,1.91,True,False,stable,1,0.10835927531830569,False,False,0.0,,False
BAT01604,2022-12-01,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,96.22,1.67,31.9,2.22,True,True,stable,1,0.04802071477173181,False,False,0.0,,False
BAT01368,2022-12-01,DRG001,Lisinopril,SUP015,Polpharma API Poland,89.94,4.41,32.0,1.91,True,False,stable,1,0.13777257656002684,False,False,0.0,,False
BAT00996,2022-12-01,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,83.4,8.14,31.6,1.71,True,False,stable,1,0.08601019909600394,False,False,0.0,,False
BAT01243,2022-12-02,DRG007,Acetaminophen (Paracetamol),SUP011,BASF Pharma Solutions,96.47,2.2,30.6,1.57,True,True,stable,1,0.1073580779701056,False,False,0.0,,False
BAT00959,2022-12-02,DRG008,Amoxicillin Trihydrate,SUP008,CSPC Pharma Intermediates,84.6,8.12,32.1,1.92,True,False,stable,1,0.08822532385365128,False,False,0.0,,False
BAT00011,2022-12-03,DRG001,Lisinopril,SUP001,Aurobindo API Ltd,87.93,6.14,36.7,1.32,True,False,stable,1,0.09380094071228023,False,False,0.0,,False
BAT01458,2022-12-03,DRG014,Pantoprazole Sodium,SUP015,Polpharma API Poland,91.31,3.99,27.1,1.75,True,False,stable,1,0.06457447127352556,False,False,0.0,,False
BAT01459,2022-12-03,DRG014,Pantoprazole Sodium,SUP015,Polpharma API Poland,90.99,4.68,31.5,1.91,True,False,stable,1,0.14032452964689074,False,False,0.0,,False
BAT00160,2022-12-04,DRG001,Lisinopril,SUP002,Cipla Chemical Works,91.06,5.15,31.6,1.64,True,False,stable,1,0.13967409979838563,False,False,0.0,,False
BAT00720,2022-12-04,DRG007,Acetaminophen (Paracetamol),SUP006,Zhejiang Pharma Chemical,83.26,8.58,38.9,1.85,True,False,stable,1,0.10520782159107428,False,False,0.0,,False
BAT01304,2022-12-04,DRG017,Oseltamivir Phosphate,SUP013,Lonza Pharma Ingredients,98.19,1.15,28.3,1.44,True,True,stable,1,0.05065587857644738,False,False,0.0,,False
BAT00141,2022-12-04,DRG018,Cetirizine HCl,SUP001,Aurobindo API Ltd,88.31,6.22,37.8,1.68,True,False,stable,1,0.10969660597108455,False,False,0.0,,False
BAT00119,2022-12-04,DRG013,Omeprazole,SUP001,Aurobindo API Ltd,88.24,5.78,41.0,1.55,True,False,stable,1,0.060997372768875235,False,False,0.0,,False
BAT00187,2022-12-05,DRG005,Glimepiride,SUP002,Cipla Chemical Works,90.38,4.71,35.3,1.68,True,False,stable,1,0.14555207425954542,False,False,0.0,,False
BAT01092,2022-12-06,DRG002,Amlodipine Besylate,SUP010,Novartis API GmbH,96.14,1.39,29.8,1.11,True,True,stable,1,0.04394978277458117,False,False,0.0,,False
BAT00756,2022-12-07,DRG010,Ciprofloxacin HCl,SUP006,Zhejiang Pharma Chemical,83.35,7.49,38.8,1.47,True,False,stable,1,0.0713166657372924,False,False,0.0,,False
BAT01821,2022-12-07,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,95.8,2.22,30.7,1.61,True,True,stable,1,0.11299719316932066,False,False,0.0,,False
BAT00397,2022-12-07,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,90.37,4.38,32.5,1.71,True,False,stable,1,0.1460197436419831,False,False,0.0,,False
BAT00900,2022-12-08,DRG004,Metformin HCl,SUP008,CSPC Pharma Intermediates,84.82,8.1,35.7,1.34,True,False,stable,1,0.07539346698221028,False,False,0.0,,False
BAT01561,2022-12-08,DRG012,Montelukast Sodium,SUP017,Thermo Fisher Pharma,96.48,1.05,30.2,1.4,True,True,stable,1,0.07914064393848341,False,False,0.0,,False
BAT01702,2022-12-08,DRG013,Omeprazole,SUP020,Teva API Israel,92.96,3.87,35.0,1.81,True,False,stable,1,0.1300195525543264,False,False,0.0,,False
BAT00332,2022-12-09,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,90.54,4.61,31.3,1.49,True,False,stable,1,0.13994962826300567,False,False,0.0,,False
BAT01703,2022-12-10,DRG013,Omeprazole,SUP020,Teva API Israel,92.5,3.55,34.2,2.51,True,False,stable,1,0.029780722782800084,False,True,1.0,moisture_pct_high,True
BAT01748,2022-12-11,DRG008,Amoxicillin Trihydrate,SUP021,Aspen Pharmacare API,86.64,6.1,31.4,1.73,True,False,stable,1,0.10078714269859174,False,False,0.0,,False
BAT00581,2022-12-11,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,94.56,3.54,35.3,1.56,True,False,stable,1,0.12378030364728038,False,False,0.0,,False
BAT01795,2022-12-11,DRG007,Acetaminophen (Paracetamol),SUP022,Cristalia Brazil API,83.01,9.22,40.2,2.89,True,False,declining,-1,-0.016190223249966884,True,,,,False
BAT01786,2022-12-12,DRG004,Metformin HCl,SUP022,Cristalia Brazil API,83.32,9.43,44.2,2.88,True,False,declining,-1,-0.03776526943465952,True,,,,False
BAT01283,2022-12-12,DRG012,Montelukast Sodium,SUP013,Lonza Pharma Ingredients,97.28,1.03,31.9,1.77,True,True,stable,1,0.08126800078983087,False,False,0.0,,False
BAT01851,2022-12-13,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,95.72,2.27,28.0,1.58,True,True,stable,1,0.07543765883996917,False,False,0.0,,False
BAT01547,2022-12-13,DRG017,Oseltamivir Phosphate,SUP016,Pfizer CentreOne API,98.08,0.82,34.4,0.99,True,True,stable,-1,-0.018308347777532874,True,False,0.0,,True
BAT01331,2022-12-14,DRG008,Amoxicillin Trihydrate,SUP014,Euroapi France,95.64,3.09,33.7,1.86,True,False,stable,1,0.09877071329263953,False,False,0.0,,False
BAT01473,2022-12-15,DRG018,Cetirizine HCl,SUP015,Polpharma API Poland,90.41,4.1,33.6,1.82,True,False,stable,1,0.13775241372854108,False,False,0.0,,False
BAT00244,2022-12-16,DRG012,Montelukast Sodium,SUP002,Cipla Chemical Works,90.56,5.07,31.1,1.13,True,False,stable,1,0.06916682981956146,False,False,0.0,,False
BAT01421,2022-12-16,DRG006,Ibuprofen,SUP015,Polpharma API Poland,91.9,4.58,36.1,2.08,True,False,stable,1,0.10522285201167048,False,False,0.0,,False
BAT00901,2022-12-17,DRG004,Metformin HCl,SUP008,CSPC Pharma Intermediates,84.38,7.7,34.5,1.68,True,False,stable,1,0.10304797526288595,False,False,0.0,,False
BAT00161,2022-12-17,DRG001,Lisinopril,SUP002,Cipla Chemical Works,88.64,4.93,34.6,1.52,True,False,stable,1,0.12904775586196338,False,False,0.0,,False
